index,data_id,wandb_id,dataset,truth_metric,truth_value
59,5711541350c2381900b54a72,6cxqnx2u,squad,gpt4,0
60,5733fd66d058e614000b6735,6cxqnx2u,squad,gpt4,0
61,5727da564b864d1900163e8f,6cxqnx2u,squad,gpt4,1
62,57096f37200fba1400367fe6,6cxqnx2u,squad,gpt4,0
63,56e181d9e3433e1400422fa3,6cxqnx2u,squad,gpt4,1
64,573368044776f41900660a2a,6cxqnx2u,squad,gpt4,0
65,572a1fe16aef0514001552d2,6cxqnx2u,squad,gpt4,1
66,57336755d058e614000b5a3f,6cxqnx2u,squad,gpt4,0
67,5725bbec271a42140099d0d2,6cxqnx2u,squad,gpt4,1
68,57302efe04bcaa1900d772f7,6cxqnx2u,squad,gpt4,0
69,572a05eb3f37b31900478653,6cxqnx2u,squad,gpt4,1
70,570602fa52bb89140068979e,6cxqnx2u,squad,gpt4,0
71,572f59b4a23a5019007fc58b,6cxqnx2u,squad,gpt4,0
72,5725b76389a1e219009abd4b,6cxqnx2u,squad,gpt4,1
73,57060eaf75f01819005e7913,6cxqnx2u,squad,gpt4,0
74,573749741c4567190057445e,6cxqnx2u,squad,gpt4,1
75,5727aec03acd2414000de995,6cxqnx2u,squad,gpt4,0
76,57300c67947a6a140053cff2,6cxqnx2u,squad,gpt4,0
77,57286192ff5b5019007da1de,6cxqnx2u,squad,gpt4,0
78,572870b2ff5b5019007da224,6cxqnx2u,squad,gpt4,1
79,57281c594b864d19001644a5,6cxqnx2u,squad,gpt4,0
80,57268d2ddd62a815002e8951,6cxqnx2u,squad,gpt4,1
81,56e202e9e3433e1400423243,6cxqnx2u,squad,gpt4,0
82,572824f13acd2414000df593,6cxqnx2u,squad,gpt4,1
83,573081c2069b531400832135,6cxqnx2u,squad,gpt4,1
84,572863c72ca10214002da2d7,6cxqnx2u,squad,gpt4,1
85,5728f9882ca10214002dab5c,6cxqnx2u,squad,gpt4,1
86,57377aac1c4567190057447a,6cxqnx2u,squad,gpt4,1
87,573786b51c4567190057448f,6cxqnx2u,squad,gpt4,1
88,57274b35f1498d1400e8f5d4,6cxqnx2u,squad,gpt4,0
89,57338160d058e614000b5bf9,6cxqnx2u,squad,gpt4,1
90,57097d63ed30961900e841fd,6cxqnx2u,squad,gpt4,0
91,571a484210f8ca1400304fbf,6cxqnx2u,squad,gpt4,0
92,5725f7cd38643c19005acf25,6cxqnx2u,squad,gpt4,0
93,5725cfd0271a42140099d226,6cxqnx2u,squad,gpt4,0
94,57264efddd62a815002e8138,6cxqnx2u,squad,gpt4,1
95,57107d73b654c5140001f91e,6cxqnx2u,squad,gpt4,0
96,5728661e2ca10214002da2e9,6cxqnx2u,squad,gpt4,0
97,56e17a7ccd28a01900c679a1,6cxqnx2u,squad,gpt4,1
98,571c97e2dd7acb1400e4c121,6cxqnx2u,squad,gpt4,1
99,5726431aec44d21400f3dd13,6cxqnx2u,squad,gpt4,0
0,57338007d058e614000b5bdb,m3y3x605,squad,gpt35,0
1,571cc5c45efbb31900334dde,m3y3x605,squad,gpt35,0
2,5733a5f54776f41900660f46,m3y3x605,squad,gpt35,1
3,5727dd2e4b864d1900163eba,m3y3x605,squad,gpt35,0
4,5733fd66d058e614000b6737,m3y3x605,squad,gpt35,1
5,572a064a3f37b3190047865f,m3y3x605,squad,gpt35,0
6,57109275b654c5140001f9a3,m3y3x605,squad,gpt35,0
7,572a12386aef051400155234,m3y3x605,squad,gpt35,0
8,57309ef18ab72b1400f9c602,m3y3x605,squad,gpt35,0
9,57287d4a2ca10214002da3e7,m3y3x605,squad,gpt35,0
10,571097baa58dae1900cd6a9b,m3y3x605,squad,gpt35,1
11,57300a9a04bcaa1900d77065,m3y3x605,squad,gpt35,1
12,572826634b864d19001645bf,m3y3x605,squad,gpt35,0
13,572fb059947a6a140053cb81,m3y3x605,squad,gpt35,0
14,5729ea263f37b319004785bd,m3y3x605,squad,gpt35,1
15,57264d58f1498d1400e8db7c,m3y3x605,squad,gpt35,0
16,5727502f708984140094dc09,m3y3x605,squad,gpt35,1
17,57097c8fed30961900e841f2,m3y3x605,squad,gpt35,0
18,57264a8cdd62a815002e808f,m3y3x605,squad,gpt35,1
19,57302bd0b2c2fd14005689de,m3y3x605,squad,gpt35,0
20,572ff12e04bcaa1900d76f03,m3y3x605,squad,gpt35,0
21,57297ed93f37b3190047845f,m3y3x605,squad,gpt35,0
22,56e1c7e2cd28a01900c67b75,m3y3x605,squad,gpt35,0
23,570d2c20fed7b91900d45ca9,m3y3x605,squad,gpt35,0
24,5727e6cbff5b5019007d97f0,m3y3x605,squad,gpt35,0
25,56e1ee4de3433e1400423214,m3y3x605,squad,gpt35,1
26,56e1a564cd28a01900c67a48,m3y3x605,squad,gpt35,0
27,57332a734776f41900660729,m3y3x605,squad,gpt35,1
28,572a18a4af94a219006aa7e2,m3y3x605,squad,gpt35,0
29,5728e3c33acd2414000e0132,m3y3x605,squad,gpt35,0
30,57265526708984140094c2c1,m3y3x605,squad,gpt35,1
31,5705ffde52bb891400689786,m3y3x605,squad,gpt35,0
32,57275411dd62a815002e9b33,m3y3x605,squad,gpt35,0
33,5726fa525951b619008f83f9,m3y3x605,squad,gpt35,0
34,57303048947a6a140053d256,m3y3x605,squad,gpt35,0
35,57287f6a3acd2414000dfa52,m3y3x605,squad,gpt35,0
36,5725bcb6271a42140099d0eb,m3y3x605,squad,gpt35,0
37,56e1aff7cd28a01900c67a6c,m3y3x605,squad,gpt35,1
38,5726baf2dd62a815002e8e75,m3y3x605,squad,gpt35,0
39,57115b2850c2381900b54a80,m3y3x605,squad,gpt35,1
40,57264fe65951b619008f6fa4,m3y3x605,squad,gpt35,0
41,5726a5525951b619008f78de,m3y3x605,squad,gpt35,0
42,572681c1dd62a815002e8799,m3y3x605,squad,gpt35,0
43,57265e97708984140094c3c7,m3y3x605,squad,gpt35,0
44,5727dc473acd2414000dee45,m3y3x605,squad,gpt35,1
45,573010fab2c2fd14005687d7,m3y3x605,squad,gpt35,0
46,572fe288a23a5019007fcadb,m3y3x605,squad,gpt35,1
47,572fbea404bcaa1900d76c5c,m3y3x605,squad,gpt35,0
48,572fd264b2c2fd14005684ad,m3y3x605,squad,gpt35,0
49,5729f3883f37b319004785f1,m3y3x605,squad,gpt35,0
50,572fe60fb2c2fd140056858f,m3y3x605,squad,gpt35,0
51,56e1ee4de3433e1400423211,m3y3x605,squad,gpt35,0
52,571154c72419e3140095558b,m3y3x605,squad,gpt35,1
53,56de16ca4396321400ee25c8,m3y3x605,squad,gpt35,1
54,57114f0050c2381900b54a66,m3y3x605,squad,gpt35,0
55,56e1ce08e3433e14004231a5,m3y3x605,squad,gpt35,0
56,5706139252bb891400689864,m3y3x605,squad,gpt35,0
57,5733e8ae4776f419006614a7,m3y3x605,squad,gpt35,0
58,57265526708984140094c2bf,m3y3x605,squad,gpt35,1
59,5711541350c2381900b54a72,m3y3x605,squad,gpt35,1
60,5733fd66d058e614000b6735,m3y3x605,squad,gpt35,0
61,5727da564b864d1900163e8f,m3y3x605,squad,gpt35,1
62,57096f37200fba1400367fe6,m3y3x605,squad,gpt35,0
63,56e181d9e3433e1400422fa3,m3y3x605,squad,gpt35,1
64,573368044776f41900660a2a,m3y3x605,squad,gpt35,1
65,572a1fe16aef0514001552d2,m3y3x605,squad,gpt35,1
66,57336755d058e614000b5a3f,m3y3x605,squad,gpt35,0
67,5725bbec271a42140099d0d2,m3y3x605,squad,gpt35,1
68,57302efe04bcaa1900d772f7,m3y3x605,squad,gpt35,0
69,572a05eb3f37b31900478653,m3y3x605,squad,gpt35,1
70,570602fa52bb89140068979e,m3y3x605,squad,gpt35,0
71,572f59b4a23a5019007fc58b,m3y3x605,squad,gpt35,0
72,5725b76389a1e219009abd4b,m3y3x605,squad,gpt35,1
73,57060eaf75f01819005e7913,m3y3x605,squad,gpt35,0
74,573749741c4567190057445e,m3y3x605,squad,gpt35,1
75,5727aec03acd2414000de995,m3y3x605,squad,gpt35,1
76,57300c67947a6a140053cff2,m3y3x605,squad,gpt35,0
77,57286192ff5b5019007da1de,m3y3x605,squad,gpt35,0
78,572870b2ff5b5019007da224,m3y3x605,squad,gpt35,1
79,57281c594b864d19001644a5,m3y3x605,squad,gpt35,0
80,57268d2ddd62a815002e8951,m3y3x605,squad,gpt35,1
81,56e202e9e3433e1400423243,m3y3x605,squad,gpt35,0
82,572824f13acd2414000df593,m3y3x605,squad,gpt35,1
83,573081c2069b531400832135,m3y3x605,squad,gpt35,1
84,572863c72ca10214002da2d7,m3y3x605,squad,gpt35,1
85,5728f9882ca10214002dab5c,m3y3x605,squad,gpt35,1
86,57377aac1c4567190057447a,m3y3x605,squad,gpt35,1
87,573786b51c4567190057448f,m3y3x605,squad,gpt35,1
88,57274b35f1498d1400e8f5d4,m3y3x605,squad,gpt35,1
89,57338160d058e614000b5bf9,m3y3x605,squad,gpt35,1
90,57097d63ed30961900e841fd,m3y3x605,squad,gpt35,0
91,571a484210f8ca1400304fbf,m3y3x605,squad,gpt35,0
92,5725f7cd38643c19005acf25,m3y3x605,squad,gpt35,0
93,5725cfd0271a42140099d226,m3y3x605,squad,gpt35,0
94,57264efddd62a815002e8138,m3y3x605,squad,gpt35,1
95,57107d73b654c5140001f91e,m3y3x605,squad,gpt35,0
96,5728661e2ca10214002da2e9,m3y3x605,squad,gpt35,0
97,56e17a7ccd28a01900c679a1,m3y3x605,squad,gpt35,1
98,571c97e2dd7acb1400e4c121,m3y3x605,squad,gpt35,0
99,5726431aec44d21400f3dd13,m3y3x605,squad,gpt35,0
0,57338007d058e614000b5bdb,m3y3x605,squad,human_jansen,0
1,571cc5c45efbb31900334dde,m3y3x605,squad,human_jansen,0
2,5733a5f54776f41900660f46,m3y3x605,squad,human_jansen,1
3,5727dd2e4b864d1900163eba,m3y3x605,squad,human_jansen,0
4,5733fd66d058e614000b6737,m3y3x605,squad,human_jansen,0
5,572a064a3f37b3190047865f,m3y3x605,squad,human_jansen,1
6,57109275b654c5140001f9a3,m3y3x605,squad,human_jansen,0
7,572a12386aef051400155234,m3y3x605,squad,human_jansen,0
8,57309ef18ab72b1400f9c602,m3y3x605,squad,human_jansen,0
9,57287d4a2ca10214002da3e7,m3y3x605,squad,human_jansen,0
10,571097baa58dae1900cd6a9b,m3y3x605,squad,human_jansen,1
11,57300a9a04bcaa1900d77065,m3y3x605,squad,human_jansen,0
12,572826634b864d19001645bf,m3y3x605,squad,human_jansen,0
13,572fb059947a6a140053cb81,m3y3x605,squad,human_jansen,0
14,5729ea263f37b319004785bd,m3y3x605,squad,human_jansen,1
15,57264d58f1498d1400e8db7c,m3y3x605,squad,human_jansen,0
16,5727502f708984140094dc09,m3y3x605,squad,human_jansen,0
17,57097c8fed30961900e841f2,m3y3x605,squad,human_jansen,0
18,57264a8cdd62a815002e808f,m3y3x605,squad,human_jansen,1
19,57302bd0b2c2fd14005689de,m3y3x605,squad,human_jansen,0
20,572ff12e04bcaa1900d76f03,m3y3x605,squad,human_jansen,0
21,57297ed93f37b3190047845f,m3y3x605,squad,human_jansen,0
22,56e1c7e2cd28a01900c67b75,m3y3x605,squad,human_jansen,0
23,570d2c20fed7b91900d45ca9,m3y3x605,squad,human_jansen,0
24,5727e6cbff5b5019007d97f0,m3y3x605,squad,human_jansen,0
25,56e1ee4de3433e1400423214,m3y3x605,squad,human_jansen,1
26,56e1a564cd28a01900c67a48,m3y3x605,squad,human_jansen,0
27,57332a734776f41900660729,m3y3x605,squad,human_jansen,1
28,572a18a4af94a219006aa7e2,m3y3x605,squad,human_jansen,1
29,5728e3c33acd2414000e0132,m3y3x605,squad,human_jansen,0
30,57265526708984140094c2c1,m3y3x605,squad,human_jansen,1
31,5705ffde52bb891400689786,m3y3x605,squad,human_jansen,0
32,57275411dd62a815002e9b33,m3y3x605,squad,human_jansen,0
33,5726fa525951b619008f83f9,m3y3x605,squad,human_jansen,0
34,57303048947a6a140053d256,m3y3x605,squad,human_jansen,0
35,57287f6a3acd2414000dfa52,m3y3x605,squad,human_jansen,0
36,5725bcb6271a42140099d0eb,m3y3x605,squad,human_jansen,0
37,56e1aff7cd28a01900c67a6c,m3y3x605,squad,human_jansen,1
38,5726baf2dd62a815002e8e75,m3y3x605,squad,human_jansen,0
39,57115b2850c2381900b54a80,m3y3x605,squad,human_jansen,0
40,57264fe65951b619008f6fa4,m3y3x605,squad,human_jansen,0
41,5726a5525951b619008f78de,m3y3x605,squad,human_jansen,0
42,572681c1dd62a815002e8799,m3y3x605,squad,human_jansen,0
43,57265e97708984140094c3c7,m3y3x605,squad,human_jansen,0
44,5727dc473acd2414000dee45,m3y3x605,squad,human_jansen,1
45,573010fab2c2fd14005687d7,m3y3x605,squad,human_jansen,0
46,572fe288a23a5019007fcadb,m3y3x605,squad,human_jansen,0
47,572fbea404bcaa1900d76c5c,m3y3x605,squad,human_jansen,0
48,572fd264b2c2fd14005684ad,m3y3x605,squad,human_jansen,0
49,5729f3883f37b319004785f1,m3y3x605,squad,human_jansen,0
50,572fe60fb2c2fd140056858f,m3y3x605,squad,human_jansen,0
51,56e1ee4de3433e1400423211,m3y3x605,squad,human_jansen,0
52,571154c72419e3140095558b,m3y3x605,squad,human_jansen,1
53,56de16ca4396321400ee25c8,m3y3x605,squad,human_jansen,1
54,57114f0050c2381900b54a66,m3y3x605,squad,human_jansen,0
55,56e1ce08e3433e14004231a5,m3y3x605,squad,human_jansen,0
56,5706139252bb891400689864,m3y3x605,squad,human_jansen,0
57,5733e8ae4776f419006614a7,m3y3x605,squad,human_jansen,0
58,57265526708984140094c2bf,m3y3x605,squad,human_jansen,1
59,5711541350c2381900b54a72,m3y3x605,squad,human_jansen,1
60,5733fd66d058e614000b6735,m3y3x605,squad,human_jansen,0
61,5727da564b864d1900163e8f,m3y3x605,squad,human_jansen,1
62,57096f37200fba1400367fe6,m3y3x605,squad,human_jansen,0
63,56e181d9e3433e1400422fa3,m3y3x605,squad,human_jansen,1
64,573368044776f41900660a2a,m3y3x605,squad,human_jansen,0
65,572a1fe16aef0514001552d2,m3y3x605,squad,human_jansen,1
66,57336755d058e614000b5a3f,m3y3x605,squad,human_jansen,0
67,5725bbec271a42140099d0d2,m3y3x605,squad,human_jansen,0
68,57302efe04bcaa1900d772f7,m3y3x605,squad,human_jansen,0
69,572a05eb3f37b31900478653,m3y3x605,squad,human_jansen,1
70,570602fa52bb89140068979e,m3y3x605,squad,human_jansen,0
71,572f59b4a23a5019007fc58b,m3y3x605,squad,human_jansen,0
72,5725b76389a1e219009abd4b,m3y3x605,squad,human_jansen,1
73,57060eaf75f01819005e7913,m3y3x605,squad,human_jansen,0
74,573749741c4567190057445e,m3y3x605,squad,human_jansen,1
75,5727aec03acd2414000de995,m3y3x605,squad,human_jansen,0
76,57300c67947a6a140053cff2,m3y3x605,squad,human_jansen,0
77,57286192ff5b5019007da1de,m3y3x605,squad,human_jansen,0
78,572870b2ff5b5019007da224,m3y3x605,squad,human_jansen,1
79,57281c594b864d19001644a5,m3y3x605,squad,human_jansen,0
80,57268d2ddd62a815002e8951,m3y3x605,squad,human_jansen,1
81,56e202e9e3433e1400423243,m3y3x605,squad,human_jansen,0
82,572824f13acd2414000df593,m3y3x605,squad,human_jansen,1
83,573081c2069b531400832135,m3y3x605,squad,human_jansen,1
84,572863c72ca10214002da2d7,m3y3x605,squad,human_jansen,1
85,5728f9882ca10214002dab5c,m3y3x605,squad,human_jansen,1
86,57377aac1c4567190057447a,m3y3x605,squad,human_jansen,1
87,573786b51c4567190057448f,m3y3x605,squad,human_jansen,1
88,57274b35f1498d1400e8f5d4,m3y3x605,squad,human_jansen,0
89,57338160d058e614000b5bf9,m3y3x605,squad,human_jansen,1
90,57097d63ed30961900e841fd,m3y3x605,squad,human_jansen,0
91,571a484210f8ca1400304fbf,m3y3x605,squad,human_jansen,0
92,5725f7cd38643c19005acf25,m3y3x605,squad,human_jansen,0
93,5725cfd0271a42140099d226,m3y3x605,squad,human_jansen,0
94,57264efddd62a815002e8138,m3y3x605,squad,human_jansen,1
95,57107d73b654c5140001f91e,m3y3x605,squad,human_jansen,0
96,5728661e2ca10214002da2e9,m3y3x605,squad,human_jansen,0
97,56e17a7ccd28a01900c679a1,m3y3x605,squad,human_jansen,1
98,571c97e2dd7acb1400e4c121,m3y3x605,squad,human_jansen,0
99,5726431aec44d21400f3dd13,m3y3x605,squad,human_jansen,0
0,57338007d058e614000b5bdb,m3y3x605,squad,human_sebhar,0
1,571cc5c45efbb31900334dde,m3y3x605,squad,human_sebhar,0
2,5733a5f54776f41900660f46,m3y3x605,squad,human_sebhar,0
3,5727dd2e4b864d1900163eba,m3y3x605,squad,human_sebhar,0
4,5733fd66d058e614000b6737,m3y3x605,squad,human_sebhar,0
5,572a064a3f37b3190047865f,m3y3x605,squad,human_sebhar,0
6,57109275b654c5140001f9a3,m3y3x605,squad,human_sebhar,0
7,572a12386aef051400155234,m3y3x605,squad,human_sebhar,0
8,57309ef18ab72b1400f9c602,m3y3x605,squad,human_sebhar,0
9,57287d4a2ca10214002da3e7,m3y3x605,squad,human_sebhar,0
10,571097baa58dae1900cd6a9b,m3y3x605,squad,human_sebhar,0
11,57300a9a04bcaa1900d77065,m3y3x605,squad,human_sebhar,0
12,572826634b864d19001645bf,m3y3x605,squad,human_sebhar,1
